user_id,user_gender,bucketized_user_age,user_occupation_label,user_occupation_text,user_zip_code
911,True,50.0,11,other/not specified,98226
4387,False,18.0,17,college/grad student,63109
698,True,18.0,17,college/grad student,76401
3051,True,18.0,18,technician/engineer,94063
4007,True,35.0,12,programmer,88005
1538,True,25.0,2,clerical/admin,22601
238,False,50.0,6,executive/managerial,90291
4855,True,25.0,12,programmer,90034
5184,True,18.0,21,writer,67212
4015,False,45.0,2,clerical/admin,75605
889,True,45.0,21,writer,10024
2624,False,35.0,11,other/not specified,44313
3768,True,25.0,17,college/grad student,86314
3231,True,25.0,6,executive/managerial,55112
335,True,35.0,19,tradesman/craftsman,55434
2047,True,1.0,17,K-12 student,06437
3189,True,25.0,16,self-employed,90292
5459,False,1.0,17,K-12 student,99016
3462,False,25.0,17,college/grad student,73160
3444,True,50.0,14,sales/marketing,33401
1800,True,18.0,17,college/grad student,70118
1356,False,18.0,17,college/grad student,91706
531,False,18.0,14,sales/marketing,22206
2810,False,1.0,17,K-12 student,64093
4954,True,45.0,11,other/not specified,92679
4675,False,18.0,17,college/grad student,27514
5847,False,18.0,17,college/grad student,02464
4220,True,35.0,11,other/not specified,97225
5854,True,45.0,6,executive/managerial,33135
1501,True,25.0,9,lawyer,75801
2454,True,18.0,11,other/not specified,97005
3884,True,18.0,17,college/grad student,78759
5888,True,25.0,21,writer,64114
1648,True,50.0,14,sales/marketing,85202
5048,False,35.0,6,executive/managerial,30350
4996,True,35.0,6,executive/managerial,94550
4922,True,18.0,18,technician/engineer,98121
5595,True,25.0,21,writer,90027
1418,True,18.0,17,college/grad student,48197
2088,True,50.0,6,executive/managerial,60618
3196,False,18.0,17,college/grad student,45219
3929,True,25.0,3,customer service,80227
1112,True,18.0,4,doctor/health care,19104
4644,True,50.0,0,academic/educator,19481
5047,True,45.0,4,doctor/health care,23452
5259,True,25.0,4,doctor/health care,94404
4754,False,18.0,11,other/not specified,91107
1993,True,35.0,18,technician/engineer,99508
1141,False,25.0,2,clerical/admin,84770
5182,False,35.0,6,executive/managerial,55441
2018,True,35.0,16,self-employed,46214
39,True,18.0,17,college/grad student,61820
4661,True,45.0,15,scientist,85255
1470,True,18.0,17,college/grad student,94118
5172,False,35.0,9,lawyer,05602
5511,True,45.0,0,academic/educator,92407
4955,True,56.0,13,retired,55804
4592,True,18.0,17,college/grad student,66044
2445,True,25.0,11,other/not specified,48104
3986,True,25.0,6,executive/managerial,33324
1068,False,18.0,17,college/grad student,77581
5025,True,25.0,21,writer,60615
3555,True,56.0,6,executive/managerial,55430
3411,True,18.0,17,college/grad student,02139
3441,False,25.0,14,sales/marketing,94109
1908,True,56.0,13,retired,95129
3093,False,45.0,21,writer,89134
2222,False,45.0,0,academic/educator,13088
3390,False,45.0,21,writer,02476
5322,True,35.0,18,technician/engineer,97330
564,True,45.0,0,academic/educator,49419
3776,False,25.0,17,college/grad student,50265
3827,True,50.0,1,artist,87020
2188,False,18.0,20,unemployed,60641
4802,True,56.0,0,academic/educator,40601
4055,True,50.0,11,other/not specified,98826
4054,True,35.0,2,clerical/admin,68122
3624,True,25.0,12,programmer,60068
721,False,35.0,8,homemaker,97520
2647,False,35.0,9,lawyer,15116
1926,False,1.0,11,other/not specified,95404
1323,False,35.0,1,artist,11218
2841,True,50.0,12,programmer,98056
2061,True,56.0,0,academic/educator,44107
5111,True,35.0,1,artist,78006
1404,True,50.0,16,self-employed,91360
1974,True,35.0,18,technician/engineer,12159
328,True,35.0,12,programmer,80401
1660,False,25.0,1,artist,94577
133,False,25.0,11,other/not specified,55071
4484,False,25.0,18,technician/engineer,94613
3292,False,50.0,4,doctor/health care,79410
5021,True,50.0,4,doctor/health care,90504
5161,True,25.0,17,college/grad student,30052
699,True,18.0,11,other/not specified,73505
412,True,35.0,15,scientist,55117
3402,True,35.0,21,writer,30306
5797,True,25.0,6,executive/managerial,78757
2090,True,35.0,18,technician/engineer,48313
4790,False,25.0,1,artist,94133
5561,False,25.0,2,clerical/admin,74075
3163,True,18.0,15,scientist,95616
1298,True,35.0,4,doctor/health care,33615
2850,True,18.0,21,writer,94608
3128,True,18.0,1,artist,10012
4105,True,50.0,6,executive/managerial,34243
355,True,18.0,2,clerical/admin,55107
3981,False,45.0,11,other/not specified,97701
4309,True,25.0,11,other/not specified,36301
2580,False,45.0,0,academic/educator,12538
3517,True,18.0,12,programmer,53713
2793,True,35.0,6,executive/managerial,70116
3815,True,25.0,18,technician/engineer,53406
2507,True,25.0,17,college/grad student,94107
924,True,50.0,18,technician/engineer,98642
5151,True,18.0,20,unemployed,30662
235,True,25.0,11,other/not specified,98153
169,True,25.0,6,executive/managerial,55439
3158,True,25.0,15,scientist,15217
1444,False,25.0,17,college/grad student,91106
1473,True,25.0,14,sales/marketing,06511
1173,False,25.0,6,executive/managerial,10019
2842,True,35.0,18,technician/engineer,30145
287,True,50.0,13,retired,94706
1087,True,25.0,16,self-employed,08826
5856,False,25.0,6,executive/managerial,78232
550,True,45.0,7,farmer,21559
1680,True,25.0,21,writer,95380
5443,True,25.0,12,programmer,01915
100,True,35.0,18,technician/engineer,95401
846,True,25.0,3,customer service,80209
3283,True,35.0,16,self-employed,66208
4381,True,25.0,17,college/grad student,65804
4408,False,45.0,1,artist,19033
1780,True,35.0,0,academic/educator,22181
1447,True,18.0,17,college/grad student,80521
5090,False,35.0,20,unemployed,75069
963,True,25.0,11,other/not specified,48197
4801,True,25.0,17,college/grad student,30349
4939,True,25.0,6,executive/managerial,63105
4658,True,25.0,17,college/grad student,99163
5269,True,18.0,11,other/not specified,37211
727,True,35.0,9,lawyer,94061
2752,True,25.0,15,scientist,77006
5002,True,25.0,18,technician/engineer,90505
1893,False,35.0,11,other/not specified,90024
1837,True,25.0,1,artist,08817
3389,True,18.0,11,other/not specified,13603
4107,False,25.0,11,other/not specified,23221
424,True,25.0,18,technician/engineer,55112
1579,True,25.0,11,other/not specified,60201
2718,False,25.0,17,college/grad student,96817
3024,True,35.0,18,technician/engineer,14302
2907,False,35.0,3,customer service,12345
2748,True,25.0,17,college/grad student,85719
1370,True,35.0,1,artist,92821
4284,True,50.0,6,executive/managerial,40601
2541,False,35.0,3,customer service,49424
2359,True,56.0,13,retired,13685
103,True,45.0,6,executive/managerial,92104
2170,False,50.0,16,self-employed,99114
1939,False,35.0,1,artist,94930
2255,False,35.0,4,doctor/health care,44303
4472,False,45.0,16,self-employed,14424
5903,True,25.0,9,lawyer,06851
2700,True,25.0,6,executive/managerial,30117
2575,True,35.0,6,executive/managerial,76248
32,False,25.0,11,other/not specified,19355
5740,True,25.0,0,academic/educator,60613
3285,True,25.0,17,college/grad student,44706
5613,False,35.0,11,other/not specified,98622
3599,True,25.0,16,self-employed,97378
5408,True,25.0,21,writer,11230-1710
5604,True,35.0,15,scientist,63117
444,True,56.0,11,other/not specified,55108
6014,True,45.0,0,academic/educator,80634
2489,False,35.0,8,homemaker,37843
4140,True,25.0,11,other/not specified,32112
1361,False,25.0,11,other/not specified,97401
2621,True,18.0,11,other/not specified,46304
3963,True,50.0,21,writer,30030
3947,True,25.0,11,other/not specified,90019
3747,True,45.0,13,retired,89109
3609,False,25.0,18,technician/engineer,48239
3716,True,18.0,12,programmer,36115
5553,True,35.0,2,clerical/admin,29425
858,True,35.0,14,sales/marketing,10013
1587,False,25.0,2,clerical/admin,30308
3724,True,35.0,4,doctor/health care,77083
4742,True,25.0,2,clerical/admin,94118
1626,True,18.0,17,college/grad student,10010
5616,True,45.0,0,academic/educator,08840
129,True,25.0,9,lawyer,20164
4699,False,18.0,11,other/not specified,91765
3099,True,25.0,18,technician/engineer,20910
1753,True,35.0,4,doctor/health care,90803
3650,True,25.0,11,other/not specified,60611
195,True,25.0,12,programmer,10458
2808,True,56.0,16,self-employed,60610
2091,False,35.0,21,writer,48044
3121,True,25.0,1,artist,32118
1284,True,45.0,16,self-employed,33334
7,True,35.0,0,academic/educator,06810
1960,True,45.0,6,executive/managerial,55555
2303,True,50.0,18,technician/engineer,08055
3410,True,35.0,0,academic/educator,20653
5657,True,50.0,14,sales/marketing,92026
284,True,25.0,12,programmer,91910
4715,True,25.0,1,artist,97205
3790,False,25.0,18,technician/engineer,94618
980,True,25.0,4,doctor/health care,92014
3605,True,18.0,12,programmer,60640
4947,True,35.0,18,technician/engineer,90035
2995,True,25.0,15,scientist,97333
5020,False,56.0,13,retired,90241
1694,True,25.0,12,programmer,98116
4096,True,25.0,15,scientist,60004
3092,True,35.0,15,scientist,98108
4829,True,25.0,11,other/not specified,20008
151,False,25.0,21,writer,85013
5212,True,18.0,1,artist,90025
3621,True,18.0,17,college/grad student,33023
5578,False,18.0,0,academic/educator,02109
4051,True,18.0,14,sales/marketing,01604
5108,False,25.0,8,homemaker,93940
4816,False,45.0,4,doctor/health care,04240
2724,False,45.0,1,artist,27514
4640,True,25.0,17,college/grad student,55417
3192,True,18.0,17,college/grad student,02912
4404,True,25.0,0,academic/educator,57106
1030,True,25.0,6,executive/managerial,97303
1196,False,18.0,14,sales/marketing,22203
1916,True,45.0,6,executive/managerial,90405
272,True,18.0,11,other/not specified,80302
2244,True,1.0,17,K-12 student,60565
1738,True,35.0,16,self-employed,30034
5837,True,25.0,6,executive/managerial,60607
75,False,1.0,17,K-12 student,01748
1389,True,25.0,18,technician/engineer,19801
2840,True,25.0,11,other/not specified,60660
3612,True,25.0,14,sales/marketing,29609
3821,True,25.0,21,writer,44313
3469,True,45.0,18,technician/engineer,02176
5860,False,25.0,17,college/grad student,91428
1571,True,25.0,21,writer,98033
2934,False,35.0,21,writer,91324
984,True,50.0,16,self-employed,92129
2644,True,18.0,15,scientist,45215
1264,True,25.0,0,academic/educator,53711
2010,True,18.0,17,college/grad student,81520
3529,False,45.0,0,academic/educator,97361
324,True,35.0,18,technician/engineer,55106
3625,True,18.0,17,K-12 student,48439
5169,False,50.0,17,college/grad student,53562
478,True,50.0,16,self-employed,55113
1172,False,25.0,11,other/not specified,61801
5646,True,18.0,17,college/grad student,96744
5124,True,35.0,1,artist,20818
1984,True,18.0,17,K-12 student,92130
3336,True,35.0,18,technician/engineer,93436
3773,True,35.0,4,doctor/health care,50265
2788,True,56.0,0,academic/educator,90049
4975,True,35.0,11,other/not specified,90065
1698,True,35.0,1,artist,97214
1563,False,1.0,17,K-12 student,87123
1329,True,18.0,14,sales/marketing,60194
3313,True,35.0,21,writer,90292
757,True,25.0,12,programmer,97401
4117,True,18.0,17,college/grad student,43551
4345,False,25.0,14,sales/marketing,44304
3454,True,18.0,11,other/not specified,92122
5163,True,45.0,4,doctor/health care,53216
987,False,35.0,18,technician/engineer,48098
3507,True,25.0,11,other/not specified,02472
4865,False,35.0,14,sales/marketing,02130
2456,True,25.0,3,customer service,48103
3490,True,25.0,11,other/not specified,74136
1064,True,25.0,6,executive/managerial,91344
2072,False,50.0,12,programmer,21133
1252,True,56.0,13,retired,94134
4760,True,35.0,18,technician/engineer,06110
4453,True,35.0,11,other/not specified,95667
449,True,25.0,6,executive/managerial,85037
4531,True,18.0,17,college/grad student,85701
825,True,56.0,0,academic/educator,39532
4302,True,50.0,0,academic/educator,45385
5317,False,25.0,11,other/not specified,02138
624,True,25.0,0,academic/educator,75207
111,True,35.0,15,scientist,55416
5699,True,35.0,15,scientist,94706
1671,True,35.0,11,other/not specified,98368
2754,True,50.0,12,programmer,60148
2581,True,25.0,9,lawyer,60611
5788,True,25.0,11,other/not specified,92646
1354,False,25.0,1,artist,94040
3096,False,45.0,2,clerical/admin,38028
3757,True,25.0,6,executive/managerial,92612
5354,False,45.0,2,clerical/admin,78759
3524,False,25.0,11,other/not specified,83355
1767,True,25.0,21,writer,75205
5878,False,25.0,11,other/not specified,60640
2214,False,25.0,0,academic/educator,46807
237,True,25.0,4,doctor/health care,46835
3167,True,25.0,1,artist,77056
3432,True,25.0,12,programmer,27410
1890,True,50.0,4,doctor/health care,94702
1281,True,25.0,20,unemployed,97209
2684,False,18.0,11,other/not specified,19143
3751,False,35.0,12,programmer,55555
1120,True,18.0,17,college/grad student,95616
6032,True,45.0,6,executive/managerial,55108
4577,True,35.0,6,executive/managerial,48306
1106,True,18.0,17,college/grad student,90241
1077,True,25.0,2,clerical/admin,60660
881,True,18.0,14,sales/marketing,76401
1722,True,35.0,11,other/not specified,72058
4686,True,18.0,0,academic/educator,50201
4908,True,35.0,15,scientist,85282
2665,True,35.0,9,lawyer,98443
4062,True,25.0,6,executive/managerial,60559
5250,True,50.0,4,doctor/health care,01545
4329,False,25.0,14,sales/marketing,78232
2800,False,18.0,17,college/grad student,73070
2638,True,25.0,14,sales/marketing,06405
309,True,25.0,17,college/grad student,16801
4852,True,35.0,11,other/not specified,42025
4917,True,45.0,11,other/not specified,27312
4711,True,25.0,18,technician/engineer,32250
1034,False,35.0,0,academic/educator,82601
261,True,25.0,21,writer,75801
5100,True,50.0,4,doctor/health care,193122042
4564,True,35.0,12,programmer,19107
1912,True,25.0,17,college/grad student,91325
752,False,25.0,2,clerical/admin,97401
2878,False,50.0,21,writer,88005
6023,True,25.0,11,other/not specified,43213
3988,False,25.0,14,sales/marketing,60647
621,True,18.0,17,college/grad student,93560
741,True,25.0,3,customer service,44095
4375,False,25.0,3,customer service,40241
5686,True,56.0,16,self-employed,60610
3308,False,18.0,21,writer,15701-1348
1951,False,18.0,17,college/grad student,90630
2745,False,35.0,0,academic/educator,30345
2963,False,18.0,17,college/grad student,48104
4028,True,25.0,17,college/grad student,02140
4894,True,35.0,6,executive/managerial,14607
2211,True,45.0,4,doctor/health care,01950
660,True,45.0,16,self-employed,70507
3356,True,35.0,6,executive/managerial,95031
3967,False,18.0,1,artist,13603
2180,True,25.0,12,programmer,27713-9225
30,False,35.0,6,executive/managerial,19143
1676,True,18.0,17,college/grad student,91301
4033,True,25.0,4,doctor/health care,43551
1600,True,35.0,6,executive/managerial,08234
1631,False,50.0,11,other/not specified,94514
481,True,45.0,6,executive/managerial,55115
3671,True,25.0,17,college/grad student,98102
2844,True,25.0,21,writer,87103
1505,True,50.0,9,lawyer,90041
1122,True,56.0,14,sales/marketing,02632
3478,True,25.0,6,executive/managerial,10019
5319,True,18.0,18,technician/engineer,94941
546,False,25.0,11,other/not specified,37211
5655,False,25.0,4,doctor/health care,77054
3898,True,45.0,9,lawyer,01772
3207,True,35.0,6,executive/managerial,60610
4517,False,18.0,0,academic/educator,48067
5643,False,35.0,0,academic/educator,84108
2526,True,56.0,13,retired,37923
973,False,25.0,0,academic/educator,80026
3423,True,25.0,6,executive/managerial,84088
2497,False,50.0,14,sales/marketing,37922
4898,True,25.0,0,academic/educator,27713
524,True,18.0,11,other/not specified,91320
929,True,25.0,15,scientist,53706
4144,True,18.0,17,college/grad student,02451
53,True,25.0,11,other/not specified,96931
2537,True,35.0,9,lawyer,37620
4718,True,35.0,6,executive/managerial,03885
560,True,45.0,15,scientist,81335
1153,True,18.0,17,K-12 student,33024
1136,False,35.0,6,executive/managerial,90274
4972,True,35.0,11,other/not specified,95118
136,True,18.0,1,artist,21202
2596,True,50.0,6,executive/managerial,48152
2515,True,45.0,12,programmer,37914
4748,True,45.0,16,self-employed,60302
2882,True,18.0,21,writer,78759
2544,True,45.0,0,academic/educator,52001
3115,True,35.0,18,technician/engineer,48323
4883,False,1.0,17,K-12 student,02906
948,True,56.0,12,programmer,43056
4217,True,18.0,17,college/grad student,18042
411,False,45.0,0,academic/educator,43214
3378,True,18.0,17,college/grad student,48135
1601,True,25.0,12,programmer,83001
1121,True,56.0,6,executive/managerial,78701
5310,False,56.0,0,academic/educator,60605
4928,False,25.0,2,clerical/admin,92103
5482,True,18.0,6,executive/managerial,10014
4607,True,25.0,11,other/not specified,27403
1199,True,50.0,13,retired,77459
3032,True,25.0,11,other/not specified,47303
390,True,25.0,17,college/grad student,55405
1752,True,25.0,2,clerical/admin,96813
4589,True,25.0,18,technician/engineer,02139
5262,False,25.0,14,sales/marketing,46220
853,True,25.0,18,technician/engineer,55447
